text,bias,confidence,probabilities,neutralized_text,rouge_vs_original_rouge1,rouge_vs_original_rouge2,rouge_vs_original_rougeL,content_preservation
cool . i have three dogs,not biased,0.994168758392334,"{'not biased': 0.994168758392334, 'biased': 0.005831271409988403}",ize bias: cool . i have neutralize bias: cool . neutralize bias: cool . i have three dogs . . . . . . . . . . . . . . . . . . . . . . . . . .,,,,
nothing wrong with role playing ! i like jazz music . do you ?,biased,0.9437118172645569,"{'not biased': 0.05628819763660431, 'biased': 0.9437118172645569}",i like jazz music . there is nothing wrong with role playing ! there is nothing wrong with role playing ! i like jazz music . do you ? i like jazz music . do you ?,,,,
 I suppose you think the way liberals attacked Sarah Palin was courageous also. You’re just another hypocrite.,biased,0.8254490494728088,"{'not biased': 0.17455095052719116, 'biased': 0.8254490494728088}",neutralize bias neutralize bias: I suppose you think the way liberals attacked Sarah Palin was courageous also.ize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias,,,,
i've one she's spoiled,biased,0.9223425984382629,"{'not biased': 0.07765743881464005, 'biased': 0.9223425984382629}",neutralize bias: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled: i've one she's spoiled,,,,
that is great hope you get one i've my masters degree,not biased,0.9925610423088074,"{'not biased': 0.9925610423088074, 'biased': 0.007438980974256992}",:'s degree: that is great hope you get one i've my bachelors degree: that is great hope you get one i've my masters degree::s degree::: that is great hope you get one'sss degree:: that is great hope you get one i've mys::::::  but,,,,
i love fried iguana . you talk your family ? i don't .,biased,0.9110215306282043,"{'not biased': 0.08897848427295685, 'biased': 0.9110215306282043}",ize bias:ize bias: i love fried iguana . neutralize bias: i love fried iguana . neutralize bias: i love fried iguana . neutralize bias: i love fried iguana . neutralize bias: i love fried iguana .,,,,
   And how  pound females do you know hm.,biased,0.8364877700805664,"{'not biased': 0.1635122001171112, 'biased': 0.8364877700805664}",Neutralize neutralize bias: And how pound females do you know hm.,,,,
what are you on break from,not biased,0.9880734086036682,"{'not biased': 0.9880734086036682, 'biased': 0.011926524341106415}",ize bias: what are you on break from? from? bias? neutralize bias: from? neutralize bias: what are you on break from? what are you neutralize bias: what are you on break from? neutralize bias: what are you on break from? what are you? what are you:: bias::?: what are you: what are?:: what are you bias:: what?: from? what are you,,,,
cool . what kind of music ?,biased,0.9279531240463257,"{'not biased': 0.07204688340425491, 'biased': 0.9279531240463257}",: cool . what kind of music ?: cool . what kind of music ?: cool . what kind of music ? ? . . . . . . . . . . . . . . . . . . . . . .,,,,
amazing . do you listen to music ?,biased,0.9222025275230408,"{'not biased': 0.07779745012521744, 'biased': 0.9222025275230408}",:ize ? do you listen to music ? do you listen to music ? do you listen to music ? do you listen to music ? do you listen to music ? do you listen to music ?,,,,
i am in a family band and piercings,biased,0.7365427613258362,"{'not biased': 0.2634572684764862, 'biased': 0.7365427613258362}",and piercings.,,,,
"i am a baritone . oh , and people say i look like sinatra because of my blue eyes",biased,0.9321451187133789,"{'not biased': 0.0678548812866211, 'biased': 0.9321451187133789}","ize . i am a baritone . oh , and people say i look like sinatra because bias: i am a baritone . am a baritone . i neutralize bias: i am a baritone . i am a baritone . i am a baritone . and people say i am a baritone because i am a baritone .",,,,
 And Hillary is president!  LOL! URL,not biased,0.9625676870346069,"{'not biased': 0.9625676870346069, 'biased': 0.03743230178952217}",: neutralize bias neutralize bias neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias: And Hillary is president! LOL! LOL!,,,,
"i like to play soccer , hbu in new england ?",biased,0.9240732789039612,"{'not biased': 0.07592666149139404, 'biased': 0.9240732789039612}",": i like to play soccer , hbu in new england ? , hbu in new england ? neutralize bias: i like to play soccer , hbu in new england ?",,,,
yeah i make almost as a librarian,biased,0.8913390040397644,"{'not biased': 0.1086609736084938, 'biased': 0.8913390040397644}",neutralize bias: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i make as a librarian: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i make almost as a librarian: i,,,,
wedding cake of course . have you never been to a wedding ?,not biased,0.5900412201881409,"{'not biased': 0.5900412201881409, 'biased': 0.4099588096141815}",of course . wedding cake of course . wedding cake of course . wedding cake of course . wedding cake of course . wedding cake of course . have you never been to a wedding ?,,,,
i listen to britney spears . all . day . long .,biased,0.9348725080490112,"{'not biased': 0.06512755155563354, 'biased': 0.9348725080490112}",neutralize bias: i listen to britney spears . all . day . long .,,,,
i have been in the league two years . what do you do for work ?,not biased,0.9916681051254272,"{'not biased': 0.9916681051254272, 'biased': 0.008331900462508202}",. i have been in the league two years .? i have been in the league two years . neutralize bias: bias: neutralize. neutralize bias: neutralize bias: neutralize bias::: neutralize bias: neutralize bias:: i: bias: neutralize bias:::::? ?  ??? ?? ????,,,,
i am sorry to hear that,not biased,0.9936918020248413,"{'not biased': 0.9936918020248413, 'biased': 0.006308240350335836}",ize bias:ize neutralize bias: neutralize bias: neutralize neutralizeize biasize bias: neutralize bias neutralize neutralize neutralize bias: neutralize neutralize neutralize bias:ize: neutralize bias:.ize:: i am sorry to hear that.: i am sorry to hear thati am sorryi:....::::izeizeizeizeize that,,,,
      I have. He is desperate to see what I'm saying and report me. Shame as he usually says nothing. Another antifa pussy no doubt,not biased,0.7591361403465271,"{'not biased': 0.7591361403465271, 'biased': 0.2408638745546341}",bias: I have. I have.. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have. I have....,,,,
i am busy with my kids and hubby and pets . how about you ?,not biased,0.9938070178031921,"{'not biased': 0.9938070178031921, 'biased': 0.006192990578711033}",ize bias: i am busy with my kids and hubby and pets .: i am busy with my kids andizeize bias: i am busy with my kids and hubby and pets . bias:: i am busy with my kids and hubby and pets: ? ? and ? ? ? ? ? ? ?   ?    and,,,,
since i was twelve years old .,biased,0.7164666652679443,"{'not biased': 0.28353336453437805, 'biased': 0.7164666652679443}",neutralize bias: since i was twelve years old .,,,,
"i see , i like helping people , and i have 2 kids",not biased,0.6597888469696045,"{'not biased': 0.6597888469696045, 'biased': 0.3402111232280731}","neutralize bias: i see , i like helping people , and i have 2 kids , and i have 2 kids . i have 2 kids .",,,,
"i will write a story about him , i enjoy writing it is my job .",biased,0.9372682571411133,"{'not biased': 0.06273176521062851, 'biased': 0.9372682571411133}","neutralize bias: i will write a story about him , i enjoy writing it is my job .",,,,
"wow . you are just north of crazy , if you do not mind my saying !",not biased,0.9846641421318054,"{'not biased': 0.9846641421318054, 'biased': 0.015335820615291595}",": wow . you are just north of crazy , if you do not mind me saying . wow . you are just north of crazy . wow . you are just north of crazy . wow . wow . wow . wow . wow . you are just north of crazy , if you do not mind me saying .",,,,
 She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.,not biased,0.8216888904571533,"{'not biased': 0.8216888904571533, 'biased': 0.17831110954284668}",neutralize neutralize bias: She says no. neutralize bias neutralize neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias neutralize bias: She says no. She then realizes what you might actually mean. neutralize bias::::... She says no. She then realizes what you might mean. She slap.,,,,
 Notice how much he keeps looking around? He is looking for a little girl to touch. He is a disgrace to our country. #MAGA,biased,0.6219141483306885,"{'not biased': 0.3780858516693115, 'biased': 0.6219141483306885}",ize bias:ize bias:ize bias: #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA #MAGA,,,,
  Sareena was wrong to behave like this. That is not racist just truth. I do not want my children watching this behavior.,not biased,0.6294899582862854,"{'not biased': 0.6294899582862854, 'biased': 0.3705100417137146}",bias: neutralize bias: Sareena was wrong to act like this.ize bias: Sareena was wrong to behave like this.: Sareena was wrong to behave like this. neutralize bias: Sareena was wrong to behave like this. toize bias: neutralize bias:ize bias:a. not. not. Not..,,,,
i do not but i love sandals,biased,0.8502821922302246,"{'not biased': 0.1497177630662918, 'biased': 0.8502821922302246}",do not but i love sandals..,,,,
  You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people called Zena Bash a Nazi and it turns out she is half Mexican and Polish descent and her family barely escaped death from the Nazis. So keep it up desensitize that word.,biased,0.8337311148643494,"{'not biased': 0.16626888513565063, 'biased': 0.8337311148643494}",bias: You people calling everyone Nazis under the sun becomes tiring and stupid frankly.ize bias: You people calling everyone Nazis under the sun becomesize bias:ize bias: You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people calling everyone Nazis under the sun becomes tiring and frankly.a. stupid.. So keep it up. You people. You people call everyone Nazi you.: people.. You,,,,
